Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
25245708,03/23/2013 08:08:00 AM,03/25/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,145 ENGERT AVENUE,ENGERT AVENUE,HUMBOLDT STREET,RUSSELL STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/25/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,999609.0,202219.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721707826042326,-73.94459045781093,"(40.72170782604233, -73.94459045781093)"
25231977,03/22/2013 11:03:00 PM,03/26/2013 12:00:00 PM,DEP,Department of Environmental Protection,Industrial Waste,Wastewater Into Catch Basin (IEB),,11222.0,44 MESEROLE AVENUE,MESEROLE AVENUE,BANKER STREET,CLIFFORD PLACE,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,996554.0,203826.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.726123427613935,-73.9556088180492,"(40.726123427613935, -73.9556088180492)"
25230557,03/22/2013 02:49:00 PM,03/26/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0, MCGUINESS BOULEVARD,MCGUINESS BOULEVARD,JAVA STREET,KENT STREET,,,BLOCKFACE,BROOKLYN,,DSNY Garage,Closed,,03/26/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,997598.0,205787.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73150437923876,-73.95183831687893,"(40.73150437923876, -73.95183831687893)"
25228768,03/22/2013 01:59:00 PM,03/26/2013 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E11 Litter Surveillance,Sidewalk,11222.0,,,,,MEEKER AVENUE,SUTTON STREET,INTERSECTION,BROOKLYN,,,Closed,,03/26/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000820.0,202651.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722891375919005,-73.94022055932035,"(40.722891375919005, -73.94022055932034)"
25249041,03/22/2013 12:37:00 PM,03/23/2013 10:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, CALYER STREET,CALYER STREET,DIAMOND STREET,JEWELL STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,03/23/2013 10:05:00 AM,Unspecified BROOKLYN,BROOKLYN,998476.0,205113.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72965304601392,-73.94867178049425,"(40.729653046013915, -73.94867178049425)"
25249980,03/22/2013 12:36:10 PM,03/23/2013 09:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,1134 MANHATTAN AVENUE,MANHATTAN AVENUE,BOX STREET,CLAY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 09:35:00 AM,Unspecified BROOKLYN,BROOKLYN,996615.0,207822.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.737091381226094,-73.95538139479565,"(40.73709138122609, -73.95538139479565)"
25233437,03/22/2013 12:08:42 PM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,11222.0,282 NORTH HENRY STREET,NORTH HENRY STREET,MESEROLE AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Pending,,05/09/2013 09:45:00 AM,Unspecified BROOKLYN,BROOKLYN,999750.0,204825.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72886041580881,-73.94407578041796,"(40.72886041580881, -73.94407578041796)"
25250798,03/22/2013 11:38:08 AM,03/23/2013 01:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, STEWART AVENUE,STEWART AVENUE,BQE WB EXIT   34,THOMAS STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,03/23/2013 01:20:00 PM,Unspecified BROOKLYN,BROOKLYN,1002749.0,203650.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.725629564340316,-73.93325857984438,"(40.725629564340316, -73.93325857984438)"
25234278,03/21/2013 07:14:47 PM,03/23/2013 10:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,28 NEWELL STREET,NEWELL STREET,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 10:20:00 AM,Unspecified BROOKLYN,BROOKLYN,999012.0,202949.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7237125154604,-73.94674260939627,"(40.7237125154604, -73.94674260939627)"
25226227,03/21/2013 06:46:06 PM,10/07/2013 01:45:33 PM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222.0,117 MILTON STREET,MILTON STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/21/2013 09:33:04 AM,10/07/2013 01:45:34 PM,01 BROOKLYN,BROOKLYN,996462.0,204992.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72932394047979,-73.9559386256508,"(40.729323940479794, -73.95593862565079)"
25249374,03/21/2013 01:24:00 PM,03/26/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11222.0,10 HERBERT STREET,HERBERT STREET,GRAHAM AVENUE,BROOKLYN QUEENS EXPWY ET 33 EB,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/26/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,999573.0,201267.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71909487845212,-73.94472249963383,"(40.71909487845212, -73.94472249963383)"
25224777,03/21/2013 12:55:01 PM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222.0,14 MC GUINNESS BOULEVARD,MC GUINNESS BOULEVARD,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,04/20/2013 03:56:33 PM,03/21/2013 03:56:33 PM,01 BROOKLYN,BROOKLYN,998840.0,202781.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72325168158258,-73.94736350394261,"(40.723251681582575, -73.94736350394261)"
25223894,03/21/2013 11:22:00 AM,04/25/2013 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,131 MCGUINESS BOULEVARD,MCGUINESS BOULEVARD,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/25/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,998244.0,204134.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72696630039656,-73.94951088547418,"(40.726966300396555, -73.94951088547417)"
25247618,03/21/2013 11:09:00 AM,04/03/2013 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11222.0,785 MEEKER AVENUE,MEEKER AVENUE,BROOKLYN QUEENS EXPWY ET 34 WB,PORTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/03/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1001595.0,203210.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7244242095022,-73.93742315901801,"(40.724424209502196, -73.93742315901802)"
25243448,03/21/2013 10:15:01 AM,03/23/2013 02:33:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,739 MEEKER AVENUE,MEEKER AVENUE,DRIGGS AVENUE,HAUSMAN STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 02:33:00 AM,Unspecified BROOKLYN,BROOKLYN,1001264.0,202964.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72374964212021,-73.93861795374234,"(40.723749642120204, -73.93861795374235)"
25245352,03/21/2013 10:13:23 AM,03/23/2013 02:11:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,58 CHERRY STREET,CHERRY STREET,PORTER AVENUE,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 02:11:00 AM,Unspecified BROOKLYN,BROOKLYN,1002163.0,203255.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7245465915998,-73.93537382431063,"(40.7245465915998, -73.93537382431062)"
25247135,03/21/2013 10:12:57 AM,03/23/2013 02:08:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,64 CHERRY STREET,CHERRY STREET,PORTER AVENUE,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 02:08:00 AM,Unspecified BROOKLYN,BROOKLYN,1002211.0,203271.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72459041037703,-73.93520060819884,"(40.724590410377026, -73.93520060819884)"
25245353,03/21/2013 10:12:37 AM,03/23/2013 01:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,66 CHERRY STREET,CHERRY STREET,PORTER AVENUE,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 01:55:00 AM,Unspecified BROOKLYN,BROOKLYN,1002227.0,203277.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72460684641594,-73.9351428676635,"(40.72460684641594, -73.9351428676635)"
25248040,03/21/2013 10:12:14 AM,03/23/2013 01:51:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,CHERRY STREET,MEEKER AVENUE,CHERRY STREET,MEEKER AVENUE,INTERSECTION,BROOKLYN,,,Closed,,03/23/2013 01:51:00 AM,Unspecified BROOKLYN,BROOKLYN,1001541.0,203022.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72390830092576,-73.93761846176845,"(40.72390830092576, -73.93761846176845)"
25246178,03/21/2013 10:10:26 AM,03/23/2013 01:32:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,510 MORGAN AVENUE,MORGAN AVENUE,BEADEL STREET,LOMBARDY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/23/2013 01:32:00 AM,Unspecified BROOKLYN,BROOKLYN,1001307.0,202184.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72160864850074,-73.93846479787966,"(40.72160864850074, -73.93846479787967)"
25221465,03/21/2013 08:51:00 AM,04/25/2013 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,,,,,MANHATTAN AVENUE,NEWTON STREET,INTERSECTION,BROOKLYN,,,Closed,,04/25/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,998782.0,201647.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72013922147922,-73.94757519955019,"(40.72013922147923, -73.94757519955019)"
25215581,03/20/2013 02:00:36 PM,03/26/2013 10:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,ECKFORD STREET,NORMAN AVENUE,ECKFORD STREET,NORMAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,03/26/2013 10:35:00 AM,Unspecified BROOKLYN,BROOKLYN,998100.0,203782.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.726000372830036,-73.95003114907557,"(40.72600037283003, -73.95003114907557)"
25216472,03/20/2013 11:06:32 AM,03/21/2013 09:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, GRAHAM AVENUE,GRAHAM AVENUE,BQE WB ENTRANCE MEEKER AVE,BAYARD STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,03/21/2013 09:25:00 AM,Unspecified BROOKLYN,BROOKLYN,999267.0,201546.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.719861190871,-73.94582576745394,"(40.719861190871, -73.94582576745393)"
25217681,03/20/2013 09:36:08 AM,03/25/2013 01:53:31 PM,DOT,Department of Transportation,Sidewalk Condition,Unsafe Worksite,Sidewalk,11222.0,133 SUTTON STREET,SUTTON STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/23/2013 09:36:08 AM,03/25/2013 01:52:22 PM,01 BROOKLYN,BROOKLYN,1000612.0,204261.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7273108212134,-73.94096704448306,"(40.7273108212134, -73.94096704448306)"
25226679,03/20/2013 05:43:55 AM,03/20/2013 11:27:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,518 GARDNER AVENUE,GARDNER AVENUE,ANTHONY STREET,CHERRY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 11:27:00 PM,Unspecified BROOKLYN,BROOKLYN,1003298.0,203480.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72516179063354,-73.93127835801235,"(40.72516179063355, -73.93127835801234)"
25222686,03/20/2013 05:43:32 AM,03/20/2013 11:02:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,295 LOMBARDY STREET,LOMBARDY STREET,SCOTT AVENUE,BODY OF WATER,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 11:02:00 PM,Unspecified BROOKLYN,BROOKLYN,1003966.0,203331.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72475135829876,-73.9288687757858,"(40.72475135829876, -73.92886877578579)"
25221817,03/20/2013 05:43:08 AM,03/20/2013 10:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,500 GARDNER AVENUE,GARDNER AVENUE,ANTHONY STREET,LOMBARDY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:50:00 PM,Unspecified BROOKLYN,BROOKLYN,1003375.0,203253.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72453856477487,-73.93100120153643,"(40.72453856477487, -73.93100120153643)"
25227456,03/20/2013 05:42:41 AM,03/20/2013 10:41:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,211 LOMBARDY STREET,LOMBARDY STREET,GARDNER AVENUE,STEWART AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:41:00 PM,Unspecified BROOKLYN,BROOKLYN,1003040.0,203013.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.723880541083666,-73.9322104775291,"(40.723880541083666, -73.9322104775291)"
25221833,03/20/2013 05:42:17 AM,03/20/2013 10:36:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,195 LOMBARDY STREET,LOMBARDY STREET,STEWART AVENUE,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:36:00 PM,Unspecified BROOKLYN,BROOKLYN,1002798.0,202930.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72365323698251,-73.93308378014562,"(40.723653236982514, -73.93308378014562)"
25223423,03/20/2013 05:41:29 AM,03/20/2013 10:30:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,115 LOMBARDY STREET,LOMBARDY STREET,PORTER AVENUE,VANDERVOORT AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:30:00 PM,Unspecified BROOKLYN,BROOKLYN,1001918.0,202629.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72282886642993,-73.93625937365697,"(40.72282886642993, -73.93625937365697)"
25221818,03/20/2013 05:41:07 AM,03/20/2013 10:26:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,104 LOMBARDY STREET,LOMBARDY STREET,PORTER AVENUE,VANDERVOORT AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:26:00 PM,Unspecified BROOKLYN,BROOKLYN,1001829.0,202592.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72272748771372,-73.93658055439134,"(40.72272748771372, -73.93658055439134)"
25221835,03/20/2013 05:40:43 AM,03/20/2013 10:23:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,96 LOMBARDY STREET,LOMBARDY STREET,PORTER AVENUE,VANDERVOORT AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:23:00 PM,Unspecified BROOKLYN,BROOKLYN,1001763.0,202570.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72266723395809,-73.93681871858112,"(40.72266723395809, -73.93681871858112)"
25223424,03/20/2013 05:40:05 AM,03/20/2013 10:12:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,530 MORGAN AVENUE,MORGAN AVENUE,ANTHONY STREET,LOMBARDY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:12:00 PM,Unspecified BROOKLYN,BROOKLYN,1001224.0,202431.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722286763305505,-73.93876360745016,"(40.7222867633055, -73.93876360745016)"
25221819,03/20/2013 05:38:10 AM,03/20/2013 11:19:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,883 MEEKER AVENUE,MEEKER AVENUE,BRIDGEWATER STREET,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 11:19:00 PM,Unspecified BROOKLYN,BROOKLYN,1002262.0,203859.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72620422341925,-73.93501503756346,"(40.72620422341925, -73.93501503756345)"
25222688,03/20/2013 05:37:50 AM,03/20/2013 11:11:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,974 MEEKER AVENUE,MEEKER AVENUE,BRIDGEWATER STREET,GARDNER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 11:11:00 PM,Unspecified BROOKLYN,BROOKLYN,1002766.0,204310.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.727441067661736,-73.93319543063684,"(40.727441067661736, -73.93319543063684)"
25225058,03/20/2013 05:37:29 AM,03/20/2013 11:00:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,530 GARDNER AVENUE,GARDNER AVENUE,CHERRY STREET,KOSCIUSZKO BRIDGE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 11:00:00 PM,Unspecified BROOKLYN,BROOKLYN,1003242.0,203643.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.725609306315604,-73.9314799355152,"(40.725609306315604, -73.93147993551521)"
25223441,03/20/2013 05:37:06 AM,03/20/2013 10:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,64 CHERRY STREET,CHERRY STREET,PORTER AVENUE,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 10:50:00 PM,Unspecified BROOKLYN,BROOKLYN,1002211.0,203271.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72459041037703,-73.93520060819884,"(40.724590410377026, -73.93520060819884)"
25208384,03/19/2013 02:13:00 PM,03/20/2013 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11222.0,122 WEST STREET,WEST STREET,KENT STREET,JAVA STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/20/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,995489.0,205616.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73103795743542,-73.95944820498167,"(40.73103795743542, -73.95944820498167)"
25210450,03/19/2013 09:53:00 AM,03/23/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,196 NEWEL STREET,NEWEL STREET,MESEROLE AVENUE,CALYER STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/23/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,998210.0,204794.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72877789290569,-73.94963218525432,"(40.728777892905704, -73.94963218525432)"
25156812,03/10/2013 02:49:55 PM,03/10/2013 10:40:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,504 MEEKER AVENUE,MEEKER AVENUE,BQE EB EXIT   33,NORTH HENRY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/10/2013 10:40:00 PM,Unspecified BROOKLYN,BROOKLYN,999807.0,201659.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720170415462974,-73.94387744223555,"(40.72017041546297, -73.94387744223555)"
25147438,03/09/2013 05:43:00 PM,03/09/2013 05:43:00 PM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11222.0,,,PORTER AVENUE,DIVISION PLACE,PORTER AVENUE,DIVISION PLACE,INTERSECTION,BROOKLYN,,DSNY Garage,Pending,,03/09/2013 05:43:00 PM,01 BROOKLYN,BROOKLYN,1002256.0,202206.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721667152469415,-73.93504110731999,"(40.721667152469415, -73.93504110731998)"
25148493,03/09/2013 10:58:00 AM,03/09/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11222.0,,,BEADEL STREET,PORTER AVENUE,BEADEL STREET,PORTER AVENUE,INTERSECTION,BROOKLYN,,DSNY Garage,Pending,,03/09/2013 10:58:00 AM,01 BROOKLYN,BROOKLYN,1002188.0,202443.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72231779817525,-73.93528579406548,"(40.72231779817525, -73.93528579406549)"
25149490,03/08/2013 11:56:30 PM,03/12/2013 08:46:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, KINGSLAND AVENUE,KINGSLAND AVENUE,GREENPOINT AVENUE,NORMAN AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,,03/12/2013 08:46:00 AM,Unspecified BROOKLYN,BROOKLYN,1000255.0,204995.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72932612484484,-73.94225332943688,"(40.72932612484484, -73.94225332943688)"
25139053,03/08/2013 11:07:05 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222.0,125 JAVA STREET,JAVA STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,04/11/2013 01:17:55 PM,03/12/2013 01:17:55 PM,01 BROOKLYN,BROOKLYN,996461.0,205779.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73148406395849,-73.95594080547919,"(40.7314840639585, -73.95594080547919)"
